loss_train,loss_test,acc_train,acc_test
1.048918365339438,2.598113465309143,0.7447,0.0982
0.21815382219851018,,0.9360833333333334,
0.14379824187606574,,0.9572,
0.10866668963183959,,0.9674,
0.08845075740168493,,0.9735833333333334,
0.07714013416320085,,0.9769666666666666,
0.06753413973376154,,0.9798333333333333,
0.06179081217075388,,0.98165,
0.05613661156346401,,0.9828,
0.05169760904274881,,0.9846833333333334,
0.04741011197989186,,0.9857666666666667,
0.04449145967761676,,0.9864833333333334,
0.042087844079360365,,0.9873166666666666,
0.04004572914758076,,0.9881333333333333,
0.037679469107339776,,0.9887833333333333,
0.03502886281814426,,0.9894666666666667,
0.03333607732784003,,0.9902833333333333,
0.031981899181070424,,0.9901333333333333,
0.030298703505347174,,0.9905666666666667,
0.028547799695904055,,0.9916166666666667,
0.027344743992046762,,0.992,
0.02620834452022488,,0.9919666666666667,
0.025054491005527476,,0.9924833333333334,
0.023903148910030723,,0.99295,
0.023105762224489203,,0.9932666666666666,
0.02224557167539994,,0.9932166666666666,
0.02093001933613171,,0.9937833333333334,
0.020511470999723922,,0.9939166666666667,
0.0195761471032165,,0.9940833333333333,
0.018561516740980246,,0.9946833333333334,
0.01812564183259383,,0.9946833333333334,
0.017142293932847677,,0.99515,
0.016593488012440503,,0.9953,
0.01586306995789831,,0.9955333333333334,
0.015527517467271537,,0.99545,
0.014988185913534836,,0.9956333333333334,
0.014112923655775376,,0.9960833333333333,
0.013855405298139278,,0.9963,
0.012737841183164468,,0.9965833333333334,
0.012844264852659156,,0.9962833333333333,
0.011984336728152509,,0.9968,
0.011567922295071184,,0.9968333333333333,
0.011156833227723838,,0.9971333333333333,
0.010988528340822085,,0.99675,
0.010530153845514482,,0.9973333333333333,
0.00970103074835303,,0.99775,
0.009508497383212671,,0.9976333333333334,
0.009373408805889388,,0.99775,
0.008884267795171279,,0.99775,
0.008549184613123846,,0.9981,
