loss_train,loss_test,acc_train,acc_test
1.11939263433218,0.022644019097060663,0.69905,0.9919
0.2723846158385277,,0.9186666666666666,
0.18069725386798383,,0.9457666666666666,
0.14286483733604352,,0.9572333333333334,
0.12361975001792112,,0.9626,
0.11055163765947024,,0.9661666666666666,
0.09949645388871431,,0.9694,
0.09343825537711382,,0.9715333333333334,
0.08729308035535117,,0.9728,
0.08231840014457703,,0.97465,
0.07710369455317656,,0.9756,
0.07121148008232316,,0.9777333333333333,
0.06938721102972825,,0.9785333333333334,
0.06667407030860582,,0.97925,
0.06301773220921557,,0.9813166666666666,
0.060313180942709245,,0.9809666666666667,
0.059903534095113474,,0.9812,
0.058136793598532674,,0.9818166666666667,
0.05495533314223091,,0.98265,
0.05443820999624829,,0.9830333333333333,
0.05086285278201103,,0.9838,
0.05109373354663452,,0.9834666666666667,
0.04922605102416128,,0.9844833333333334,
0.048914497594038646,,0.9847666666666667,
0.04609943695366383,,0.98555,
0.04409278630511835,,0.9863666666666666,
0.04362483221106231,,0.9861833333333333,
0.0421877134218812,,0.9866833333333334,
0.04145928816714634,,0.9872333333333333,
0.041469317766216894,,0.9864166666666667,
0.03873923864991714,,0.9876833333333334,
0.03803965642893066,,0.98815,
0.03803168508224189,,0.9876333333333334,
0.03861695845611393,,0.9874,
0.03589235596048335,,0.98825,
0.03564087020388494,,0.9883166666666666,
0.03564353072705368,,0.9888666666666667,
0.033651902512647214,,0.9891666666666666,
0.03413378654979169,,0.9889333333333333,
0.034947024816647174,,0.98815,
0.03269644055903579,,0.9891666666666666,
0.03210353214293718,,0.9899333333333333,
0.03147630012438943,,0.98945,
0.029703685226850213,,0.9901666666666666,
0.0303549719035315,,0.9902666666666666,
0.030151728661342834,,0.99035,
0.02966843290720135,,0.9905333333333334,
0.02703238053324943,,0.9912666666666666,
0.029380992765848834,,0.9908166666666667,
0.028454488474720468,,0.99075,
