loss_train,loss_test,acc_train,acc_test
1.0653014581898848,0.025964328795780603,0.76055,0.9914
0.20925248190760612,,0.9385333333333333,
0.13555061938862006,,0.9606,
0.1022406492754817,,0.9697166666666667,
0.08441927806163828,,0.9747166666666667,
0.07291195356597503,,0.97805,
0.06453660345946749,,0.9804,
0.05828821521873275,,0.98255,
0.0540363579026113,,0.98395,
0.04984612037117282,,0.9848333333333333,
0.046514585871870316,,0.9857833333333333,
0.042737128899122276,,0.9870666666666666,
0.0405116772868981,,0.9875666666666667,
0.03753292534655581,,0.9888,
0.03616307415689031,,0.9891,
0.03436451664970567,,0.9896166666666667,
0.033051133054929474,,0.9902333333333333,
0.03103817066953828,,0.9907,
0.029759277203120292,,0.9911166666666666,
0.028329537380486727,,0.9913166666666666,
0.027424463140778243,,0.9915833333333334,
0.026155315038437644,,0.9923333333333333,
0.025199620715963343,,0.99225,
0.023574053732057412,,0.9930166666666667,
0.022756842666616043,,0.9933,
0.021906492469521862,,0.9936333333333334,
0.021284370166249574,,0.9935166666666667,
0.020731729640004536,,0.9936666666666667,
0.019314813413657247,,0.9943833333333333,
0.018744768858111154,,0.9947666666666667,
0.01822337482512618,,0.99465,
0.01697170307704558,,0.9949666666666667,
0.016424338925862685,,0.9951,
0.01587704477754111,,0.9954833333333334,
0.015177867100574076,,0.9955166666666667,
0.014667453387131294,,0.99595,
0.01401783134206198,,0.9963166666666666,
0.01342348057621469,,0.99635,
0.013271847990884756,,0.9963,
0.0122520373070923,,0.99685,
0.01228830225688095,,0.9967166666666667,
0.011528722246487936,,0.9970666666666667,
0.011087698310147972,,0.9971833333333333,
0.010688816690817475,,0.9975666666666667,
0.010565485760647182,,0.9973833333333333,
0.00988549248354199,,0.9975,
0.00990866159069507,,0.9973166666666666,
0.009170521701841305,,0.9978166666666667,
0.008866975898175346,,0.998,
0.008569584648357704,,0.9981333333333333,
