accuracy,loss
1.0,0.0003467449714662507
1.0,0.000589623290579766
1.0,0.0006417129770852625
1.0,0.0008016838692128658
1.0,0.0006198512855917215
1.0,0.0006384821026585996
1.0,0.0006202065269462764
1.0,0.0006088998343329877
1.0,0.0006181855569593608
1.0,0.0006423680169973522
1.0,0.0005468903109431267
1.0,0.0004939038335578516
1.0,0.0005430208111647516
1.0,0.0005560795543715358
1.0,0.0005274741561152041
1.0,0.00048539714771322906
1.0,0.0005089546903036535
1.0,0.000501879898365587
1.0,0.0004872157296631485
1.0,0.0004812263505300507
1.0,0.00047161063412204385
1.0,0.0004400959878694266
1.0,0.0004291331715648994
1.0,0.0004201544215902686
1.0,0.0004099963261978701
1.0,0.0003874132235068828
1.0,0.0004257093241903931
1.0,0.00045226557995192707
1.0,0.0004172000044491142
1.0,0.0003733795165317133
1.0,0.00041394788422621787
1.0,0.0003781550331041217
1.0,0.00037821210571564734
1.0,0.0004147138970438391
1.0,0.0003693484322866425
1.0,0.0003709157754201442
1.0,0.00035960093373432755
1.0,0.00037135799357201904
1.0,0.00033568416256457567
1.0,0.00036841722612734884
1.0,0.00032791854755487293
1.0,0.0003298886585980654
1.0,0.00034337393299210817
1.0,0.00032665803155396134
1.0,0.0003104564966633916
1.0,0.0003080503665842116
1.0,0.0003009415522683412
1.0,0.00032763718627393246
1.0,0.0003100691537838429
1.0,0.0003072458639508113
