accuracy,loss
1.0,0.0017919888259933852
1.0,0.0014051695083830188
1.0,0.0012637894695039793
1.0,0.0011696084693539888
1.0,0.0011016943473539248
1.0,0.0010461808993657141
1.0,0.0010060842905659229
1.0,0.0009697316844078781
1.0,0.0009374481344754557
1.0,0.0009037770824961183
1.0,0.0008684234017869685
1.0,0.0008457528829018063
1.0,0.0008312953013512193
1.0,0.0008092377921878701
1.0,0.0007914832589804286
1.0,0.0007721107139354344
1.0,0.0007584586307596666
1.0,0.0007461484162443568
1.0,0.0007301205327299923
1.0,0.0007146295188804066
1.0,0.000706009096153671
1.0,0.0006950978165216994
1.0,0.0006811040064615266
1.0,0.0006684003212906579
1.0,0.0006570998398606983
1.0,0.0006460362098395551
1.0,0.0006326313775455829
1.0,0.0006242865551385189
1.0,0.0006142601467705923
1.0,0.0006059746324686651
1.0,0.0005973446496660117
1.0,0.0005902157418171466
1.0,0.0005822267660888185
1.0,0.0005731059441686517
1.0,0.0005672723640511721
1.0,0.0005595617513768602
1.0,0.0005513813847778138
1.0,0.0005467166615190076
1.0,0.0005437747625741972
1.0,0.0005355256676344519
1.0,0.0005327061508290992
1.0,0.0005278198478641216
1.0,0.000520262321338012
1.0,0.0005133834835383246
1.0,0.0005075844567660923
1.0,0.0005044009426123145
1.0,0.0004988121674126355
1.0,0.0004933493796781432
1.0,0.0004895462581061576
1.0,0.0004844899216905327
