accuracy,loss
1.0,0.0006649594530851269
1.0,0.0006783384684240446
1.0,0.000658487225882709
1.0,0.0007013304993355025
1.0,0.0006453546889436741
1.0,0.0006111214776562216
1.0,0.0006162539114787554
1.0,0.0006657402632602801
1.0,0.0006075605992615844
1.0,0.0005901099488255568
1.0,0.0005872055800864473
1.0,0.0005750375406933017
1.0,0.0006216334998801661
1.0,0.0005834145718836226
1.0,0.0005621164231949176
1.0,0.0005851893140061293
1.0,0.0005671681671325738
1.0,0.0005925469568561918
1.0,0.0005878368101548404
1.0,0.000571330490007919
1.0,0.0005543987809990843
1.0,0.0005300389083762032
1.0,0.0005425270869939898
1.0,0.0005393179638000826
1.0,0.0005456653564275863
1.0,0.0006620782020036131
1.0,0.0005403155058350725
1.0,0.0005889788594989416
1.0,0.0005253996319273331
1.0,0.0005470039516997834
1.0,0.0005240588351928939
1.0,0.0005581899029493797
1.0,0.0005066285525875476
1.0,0.000521257842531971
1.0,0.0005476242232058819
1.0,0.0005017530444699029
1.0,0.0005071040354475069
1.0,0.0005414311187147783
1.0,0.000518393584691997
1.0,0.0005155490929610096
1.0,0.0005325576140118453
1.0,0.0005059692198604655
1.0,0.0005022552960629885
1.0,0.0004887177790806163
1.0,0.0004999041617944991
1.0,0.0004905577530735173
1.0,0.0004905246896669269
1.0,0.0005337246087340949
1.0,0.0004904851826722734
1.0,0.00046666662407612115
