accuracy,loss
0,0.18239531214119958
0,0.004810897734581081
0,0.004527523399895576
0,0.004324069926438884
0,0.004188959521516302
0,0.004085908416414359
0,0.003989213959268126
0,0.003907742987570093
0,0.0038397531567110877
0,0.003788440708132064
0,0.00372552722348969
0,0.0036738927201291575
0,0.003632022643874048
0,0.003593996981326796
0,0.0035579393556738484
0,0.0035224099097712364
0,0.0034856199527342545
0,0.003454426164189201
0,0.0034195798338528295
0,0.003386402129363574
0,0.0033561152640775947
0,0.0033307854527012126
0,0.003301331477209193
0,0.0032733916530202404
0,0.003243102159992349
0,0.003219586941718933
0,0.003198314428169158
0,0.003176720338858298
0,0.003157168071236095
0,0.0031276486168966672
0,0.0030975328939661507
0,0.0030780412890322384
0,0.0030606057536864623
0,0.0030418023768598672
0,0.003016339039399487
0,0.0030019050422048226
0,0.002983388167683829
0,0.0029817700574983706
0,0.002955776549585652
0,0.0029371591872673053
0,0.002918491630860772
0,0.0029080744743057085
0,0.0028952023375122884
0,0.002875757901776643
0,0.0028604940246012
0,0.0028572417684968134
0,0.0028522761319153254
0,0.0028466320201586625
0,0.002840768953892173
0,0.0028234929754780455
